LOT_ID,Model,Machine,CZ_Concentration,Press1_Temp,Press1_Time,Press1_Pressure,Press2_Temp,Press2_Time,Press2_Pressure,Press3_Temp,Press3_Time,Press3_Pressure,Cure_Temp,Cure_Time,Anneal_Time,Anneal_Temp
LOT002814,MODEL_C,PRESS_03,9.81,98.998,29.364,5.244,100.6,58.35,10.612,98.815,31.675,6.776,150.551,59.53,93.218,201.741
LOT002815,MODEL_A,PRESS_02,10.124,98.72,29.875,5.08,100.165,60.925,10.38,97.992,29.631,6.96,149.076,62.065,92.283,198.145
LOT002816,MODEL_A,PRESS_03,10.136,99.42,28.725,4.397,99.45,56.834,10.095,102.093,33.624,6.47,148.401,58.705,79.452,200.724
LOT002817,MODEL_C,PRESS_02,10.158,100.13,30.407,5.363,99.398,58.505,10.388,99.953,30.768,6.824,150.414,58.841,88.97,199.715
LOT002818,MODEL_C,PRESS_02,9.899,99.243,31.049,5.04,98.809,59.215,10.176,100.534,30.343,7.41,149.816,61.155,92.233,199.999
LOT002819,MODEL_A,PRESS_03,10.197,99.67,29.29,5.228,100.593,65.807,9.975,97.198,30.884,7.272,151.399,57.36,88.258,202.766
LOT002820,MODEL_C,PRESS_03,9.918,98.114,30.435,4.865,99.384,61.347,9.587,101.545,28.281,6.852,146.032,59.836,102.094,199.275
LOT002821,MODEL_B,PRESS_01,10.109,99.629,29.371,4.391,99.808,62.195,10.636,101.156,31.172,6.662,149.711,59.731,100.18,201.132
LOT002822,MODEL_C,PRESS_02,9.915,101.024,28.983,4.24,100.238,58.39,9.854,98.434,28.677,6.929,152.015,61.253,81.586,197.092
LOT002823,MODEL_A,PRESS_01,9.963,100.705,32.056,4.685,100.004,60.724,9.873,99.683,30.87,6.512,150.961,61.607,88.345,200.12
LOT002824,MODEL_C,PRESS_02,9.596,99.913,28.998,5.172,99.994,56.48,10.012,100.266,29.407,6.934,148.362,59.68,96.459,201.552
LOT002825,MODEL_B,PRESS_03,9.95,100.244,28.721,5.433,99.095,59.339,10.018,98.736,29.201,6.863,147.818,59.828,89.444,199.75
LOT002826,MODEL_C,PRESS_03,10.015,99.172,30.215,5.101,100.269,61.011,10.192,100.489,31.773,6.851,149.923,59.93,94.912,201.025
LOT002827,MODEL_B,PRESS_01,9.932,101.624,30.269,4.649,99.687,57.165,10.153,101.046,29.9,6.953,151.309,59.384,85.68,198.649
LOT002828,MODEL_C,PRESS_02,10.293,102.068,30.667,4.739,99.914,60.786,9.808,100.324,28.469,7.179,150.86,62.584,79.534,199.223
LOT002829,MODEL_B,PRESS_02,9.806,100.165,32.001,5.454,101.158,60.952,10.009,98.434,30.975,6.654,150.192,61.004,94.622,199.776
LOT002830,MODEL_A,PRESS_02,9.906,102.591,29.223,4.563,100.505,58.795,10.181,98.963,28.779,7.319,151.07,62.532,87.785,199.096
LOT002831,MODEL_C,PRESS_01,9.849,99.32,29.422,5.701,99.429,58.33,9.779,99.876,31.361,7.375,150.429,58.246,107.188,201.497
LOT002832,MODEL_C,PRESS_01,9.906,98.749,31.609,5.625,99.851,58.57,10.482,99.75,29.984,7.733,150.999,62.502,96.268,201.822
LOT002833,MODEL_A,PRESS_02,10.172,99.29,30.939,5.712,101.599,59.306,9.993,99.771,28.726,7.099,151.562,60.239,82.933,201.079
LOT002834,MODEL_B,PRESS_02,10.246,99.781,30.8,5.127,99.693,59.366,10.533,99.735,30.821,7.491,149.259,61.368,94.49,195.781
LOT002835,MODEL_B,PRESS_03,9.883,102.312,29.41,4.886,100.04,61.019,9.536,98.196,30.521,7.325,148.524,56.182,89.529,199.47
LOT002836,MODEL_B,PRESS_02,9.879,99.719,31.126,5.119,100.664,58.931,10.218,100.806,27.877,7.063,151.215,63.253,93.505,201.403
LOT002837,MODEL_C,PRESS_02,9.807,99.14,30.803,5.303,100.215,63.204,9.703,100.627,29.937,6.594,149.149,60.881,85.177,199.727
LOT002838,MODEL_C,PRESS_02,10.218,99.102,30.19,4.783,99.627,63.19,9.789,100.522,30.299,7.298,146.756,63.728,92.081,199.629
LOT002839,MODEL_A,PRESS_03,10.187,101.14,29.415,4.633,99.257,60.472,10.302,100.43,30.241,7.08,152.379,62.224,97.062,201.559
LOT002840,MODEL_C,PRESS_02,9.982,100.997,30.107,4.905,99.99,59.311,9.924,99.716,29.815,7.596,150.423,55.905,95.483,201.644
LOT002841,MODEL_B,PRESS_02,9.767,99.515,31.648,4.743,100.658,58.933,10.866,99.393,30.745,7.247,150.349,63.043,97.297,200.998
LOT002842,MODEL_C,PRESS_01,9.782,98.124,28.906,5.414,101.321,60.634,10.173,98.982,30.569,7.352,149.692,60.374,110.771,197.519
LOT002843,MODEL_C,PRESS_03,10.028,98.871,29.2,4.795,98.535,60.983,9.768,101.543,30.031,6.807,151.395,61.284,86.888,198.135
LOT002844,MODEL_B,PRESS_03,10.092,101.721,29.372,5.032,101.763,59.598,10.173,99.979,29.764,7.082,147.861,61.084,102.036,200.655
LOT002845,MODEL_B,PRESS_01,9.656,100.689,29.589,5.328,99.712,59.214,9.921,98.339,30.148,6.359,150.006,59.803,91.971,196.533
LOT002846,MODEL_B,PRESS_02,9.946,100.065,29.984,5.427,100.925,60.705,10.277,99.971,29.396,7.185,150.47,59.191,87.419,202.733
LOT002847,MODEL_C,PRESS_01,10.27,101.869,30.959,5.07,99.262,60.138,9.901,97.916,28.977,7.406,150.918,61.411,89.951,200.227
LOT002848,MODEL_B,PRESS_03,9.964,101.958,30.461,5.128,98.389,58.856,10.136,100.248,28.876,7.464,147.152,58.336,96.019,198.827
LOT002849,MODEL_A,PRESS_01,10.248,99.964,30.061,4.661,98.687,60.226,10.066,100.143,29.9,6.882,150.99,60.057,87.545,199.114
LOT002850,MODEL_B,PRESS_01,10.108,99.982,30.277,5.341,99.669,58.789,10.026,99.458,29.142,6.395,149.302,62.804,76.934,202.012
LOT002851,MODEL_A,PRESS_01,9.819,99.418,30.624,5.421,100.524,58.497,10.347,99.061,29.841,6.821,148.914,57.561,95.598,197.901
LOT002852,MODEL_B,PRESS_02,9.951,99.715,28.318,4.377,100.031,59.99,9.399,100.562,31.33,6.974,147.397,59.602,91.517,196.795
LOT002853,MODEL_A,PRESS_01,9.979,98.514,31.072,5.588,99.75,58.851,10.033,99.917,29.793,7.136,153.721,62.336,86.54,198.345
LOT002854,MODEL_A,PRESS_02,9.841,98.51,29.174,4.766,101.118,58.534,9.766,98.058,30.138,6.324,149.786,58.364,81.594,200.492
LOT002855,MODEL_C,PRESS_03,9.838,98.277,29.556,5.198,100.002,62.091,9.55,101.204,29.771,6.965,150.409,56.184,92.712,202.67
LOT002856,MODEL_A,PRESS_03,10.251,101.084,30.34,5.026,100.28,59.216,9.721,99.06,31.307,6.654,148.247,56.036,98.606,202.029
LOT002857,MODEL_B,PRESS_01,9.837,98.439,29.925,4.98,103.111,63.687,9.793,98.682,31.658,7.482,147.451,59.06,84.022,199.273
LOT002858,MODEL_C,PRESS_01,10.18,101.95,30.487,4.931,99.992,61.253,9.922,101.359,29.53,6.222,151.358,63.368,91.88,200.472
LOT002859,MODEL_C,PRESS_01,9.927,99.27,30.142,4.669,99.304,58.359,10.112,101.06,30.728,7.338,147.75,58.475,104.756,200.58
LOT002860,MODEL_B,PRESS_03,9.996,101.737,29.711,5.175,100.481,62.32,10.181,99.579,32.091,6.947,152.173,59.424,96.325,200.369
LOT002861,MODEL_A,PRESS_02,10.094,99.635,31.529,4.905,100.734,58.567,9.864,98.748,28.839,6.318,153.001,60.106,90.032,196.718
LOT002862,MODEL_C,PRESS_02,9.9,98.434,30.708,4.564,100.301,63.947,10.528,99.09,30.98,7.559,148.708,62.212,89.361,199.477
LOT002863,MODEL_C,PRESS_03,10.095,101.284,30.302,4.655,100.157,60.452,9.876,99.563,28.259,7.45,149.231,61.714,86.882,201.317
LOT002864,MODEL_B,PRESS_02,9.659,101.402,30.693,4.569,101.482,61.085,9.351,101.216,30.03,7.417,145.761,59.693,90.55,203.109
LOT002865,MODEL_A,PRESS_01,10.073,99.094,29.295,4.825,101.357,60.062,9.885,101.295,29.86,7.031,147.095,61.199,87.303,200.663
LOT002866,MODEL_A,PRESS_02,9.589,99.668,32.175,5.162,99.883,60.532,10.016,100.166,28.293,6.776,151.053,62.122,88.284,201.822
LOT002867,MODEL_A,PRESS_03,9.962,99.094,28.912,4.763,99.357,59.542,8.909,100.65,31.089,7.022,152.091,56.709,89.298,201.471
LOT002868,MODEL_A,PRESS_01,10.142,99.879,30.113,5.325,100.429,58.148,10.402,99.791,30.148,7.182,148.697,59.246,79.376,199.367
LOT002869,MODEL_C,PRESS_02,10.104,100.108,29.714,4.96,99.351,60.679,9.967,99.127,29.073,6.819,148.949,57.599,89.148,197.774
LOT002870,MODEL_A,PRESS_02,9.784,99.649,29.676,4.904,100.885,62.05,9.616,98.499,30.329,6.714,147.365,58.547,108.221,201.886
LOT002871,MODEL_A,PRESS_01,9.805,98.181,29.546,5.006,100.424,57.619,9.68,100.323,30.904,7.164,148.116,61.3,80.999,203.087
LOT002872,MODEL_C,PRESS_01,9.885,99.419,29.228,5.465,102.67,63.081,10.254,100.9,28.231,7.065,152.214,57.599,100.506,199.296
LOT002873,MODEL_C,PRESS_02,10.031,100.704,31.188,4.543,101.473,61.202,10.295,99.489,26.852,7.309,150.517,64.619,97.318,201.986
LOT002874,MODEL_A,PRESS_02,9.661,99.791,28.795,5.552,98.921,59.126,9.784,101.188,29.958,7.508,147.008,61.318,94.649,200.251
LOT002875,MODEL_B,PRESS_01,9.998,99.673,30.984,5.32,99.481,59.09,9.548,99.615,29.232,7.285,150.944,58.831,86.83,197.7
LOT002876,MODEL_B,PRESS_02,10.052,99.069,30.649,4.993,98.086,63.728,10.044,100.084,31.338,6.616,153.952,59.737,96.549,200.078
LOT002877,MODEL_B,PRESS_02,9.953,99.39,29.619,5.394,97.862,61.877,10.105,99.779,29.63,6.996,149.343,57.424,102.701,199.053
LOT002878,MODEL_C,PRESS_02,10.088,101.409,30.533,4.893,100.114,62.28,10.188,101.236,30.309,7.129,148.889,57.051,97.747,200.738
LOT002879,MODEL_C,PRESS_03,10.037,98.86,29.842,5.095,98.808,59.498,9.812,100.493,29.813,7.27,150.969,59.229,92.237,200.666
LOT002880,MODEL_C,PRESS_01,9.91,100.721,28.899,4.82,101.641,61.111,9.959,99.942,28.454,7.286,151.677,62.617,90.722,198.925
LOT002881,MODEL_A,PRESS_02,9.677,100.047,28.91,5.322,101.158,60.699,10.007,100.077,30.031,6.981,151.369,57.186,86.345,197.82
LOT002882,MODEL_A,PRESS_01,10.022,100.245,30.655,4.764,99.729,59.651,10.322,98.811,28.674,6.837,149.471,62.466,91.33,199.236
LOT002883,MODEL_B,PRESS_03,9.841,99.268,30.604,4.983,99.672,60.219,10.443,97.767,28.625,7.336,149.299,59.629,94.27,202.583
LOT002884,MODEL_A,PRESS_01,9.904,99.648,30.242,5.226,101.485,62.22,10.534,99.469,28.902,7.126,147.126,60.477,90.936,198.044
LOT002885,MODEL_B,PRESS_03,10.08,99.994,29.608,5.349,101.715,63.199,10.434,99.806,28.815,7.094,147.95,60.146,90.153,201.208
LOT002886,MODEL_A,PRESS_01,10.236,99.479,29.81,4.726,99.067,59.497,10.604,100.531,29.79,6.765,150.601,61.549,90.244,200.998
LOT002887,MODEL_C,PRESS_01,9.994,100.331,29.674,5.251,98.939,57.374,10.338,99.837,29.608,7.7,149.109,62.195,102.909,199.08
LOT002888,MODEL_A,PRESS_02,10.092,100.457,28.253,4.673,99.699,63.287,9.804,99.531,30.284,7.083,150.411,59.571,91.862,198.595
LOT002889,MODEL_A,PRESS_03,9.759,102.173,30.061,4.283,100.431,63.312,10.511,97.052,28.426,6.971,149.602,61.02,92.11,200.99
LOT002890,MODEL_A,PRESS_01,10.041,100.278,30.522,4.751,99.486,60.801,9.541,100.527,29.748,7.083,150.103,62.602,74.702,199.953
LOT002891,MODEL_A,PRESS_01,9.99,98.088,30.068,5.278,100.452,63.585,10.788,100.211,29.519,6.956,150.032,61.628,97.131,199.161
LOT002892,MODEL_B,PRESS_03,10.205,101.163,31.769,4.996,101.95,60.655,9.675,100.814,30.201,6.57,151.244,59.174,94.605,200.786
LOT002893,MODEL_B,PRESS_01,9.91,99.796,28.995,4.822,98.594,58.182,10.296,100.027,30.249,7.1,151.414,59.61,94.289,202.71
LOT002894,MODEL_C,PRESS_01,9.96,102.012,29.339,5.018,99.554,57.376,10.481,101.147,30.156,6.516,149.971,58.027,94.74,202.066
LOT002895,MODEL_A,PRESS_03,10.176,101.471,30.133,5.007,98.613,57.357,10.153,99.449,29.01,7.034,149.66,63.635,84.362,200.214
LOT002896,MODEL_B,PRESS_01,9.985,99.495,30.244,5.207,99.163,60.009,9.317,99.959,30.025,6.469,149.94,60.613,88.753,194.366
LOT002897,MODEL_B,PRESS_03,9.815,100.722,28.099,4.463,99.705,59.068,9.684,100.241,29.487,6.282,148.693,57.193,102.436,199.602
LOT002898,MODEL_B,PRESS_03,10.425,99.406,30.603,4.966,99.273,58.842,10.119,100.66,31.314,7.204,151.81,58.32,81.349,198.327
LOT002899,MODEL_C,PRESS_03,9.82,100.003,30.248,5.041,100.52,59.786,10.212,100.416,30.11,6.632,149.063,59.693,81.754,199.661
LOT002900,MODEL_A,PRESS_01,9.989,100.676,27.881,4.545,100.151,61.716,9.94,100.478,30.079,7.145,149.734,62.684,80.893,199.418
LOT002901,MODEL_B,PRESS_01,10.058,101.113,29.883,4.54,100.299,58.906,10.025,100.269,28.719,7.056,150.294,59.618,89.458,199.474
LOT002902,MODEL_C,PRESS_02,10.045,100.895,29.191,4.878,99.693,58.569,9.51,99.807,29.41,7.049,150.517,61.208,101.319,201.794
LOT002903,MODEL_C,PRESS_02,9.968,100.075,29.547,5.003,99.785,59.038,10.591,100.901,30.259,6.791,150.448,58.571,92.54,199.62
LOT002904,MODEL_B,PRESS_03,9.969,102.483,28.662,5.004,99.649,61.842,9.874,98.326,29.921,6.956,149.772,61.289,97.935,199.548
LOT002905,MODEL_B,PRESS_02,9.961,99.635,30.416,4.815,99.751,59.86,10.263,99.371,29.91,6.781,152.741,62.602,77.362,200.794
LOT002906,MODEL_C,PRESS_03,9.814,98.393,31.762,4.801,100.419,60.56,10.468,101.592,28.246,7.315,150.125,61.579,85.077,198.237
LOT002907,MODEL_B,PRESS_03,10.358,98.585,30.265,4.868,98.077,63.106,9.615,99.327,29.186,6.839,149.581,55.086,86.14,199.437
LOT002908,MODEL_C,PRESS_03,9.963,101.474,27.841,5.1,100.288,65.687,10.043,99.922,29.725,6.917,152.996,59.695,101.363,197.716
LOT002909,MODEL_A,PRESS_01,10.099,99.923,30.286,5.415,99.131,61.281,10.093,101.388,31.202,7.248,148.704,57.885,91.641,201.038
LOT002910,MODEL_B,PRESS_01,9.944,100.159,29.805,4.26,99.661,61.083,9.914,99.874,28.109,6.793,152.991,61.342,90.358,200.386
LOT002911,MODEL_A,PRESS_01,9.941,99.457,28.899,5.208,98.438,57.631,10.309,99.166,28.956,6.403,146.674,60.14,91.99,203.448
LOT002912,MODEL_A,PRESS_02,9.924,99.547,30.354,4.963,99.641,60.737,9.778,101.198,28.102,6.646,149.33,63.423,89.106,197.277
LOT002913,MODEL_B,PRESS_01,9.742,99.213,30.88,5.175,100.278,60.124,10.018,99.711,30.325,7.352,147.217,59.335,103.95,201.617
LOT002914,MODEL_A,PRESS_03,9.973,100.471,29.332,5.395,100.457,61.784,9.876,99.779,31.186,7.028,147.73,60.146,103.685,197.078
LOT002915,MODEL_B,PRESS_01,9.932,99.903,28.356,4.748,98.814,59.216,10.775,98.02,30.361,7.097,150.755,59.754,98.159,198.34
LOT002916,MODEL_B,PRESS_03,10.195,100.435,27.988,5.315,100.409,60.401,9.779,99.873,30.577,7.099,150.476,61.437,97.407,196.424
LOT002917,MODEL_B,PRESS_03,9.801,100.339,29.334,4.582,101.14,61.21,10.248,100.683,28.968,7.596,148.986,58.057,87.286,200.115
LOT002918,MODEL_C,PRESS_01,9.904,99.574,29.844,5.043,99.506,63.797,10.599,99.569,30.369,6.308,152.723,58.0,93.816,200.454
LOT002919,MODEL_C,PRESS_01,9.85,98.541,29.484,4.919,100.001,63.128,9.694,98.719,29.228,6.957,151.891,58.873,77.336,199.463
LOT002920,MODEL_B,PRESS_02,10.24,98.454,29.317,5.015,97.931,62.532,10.032,99.52,30.06,7.01,149.914,61.17,87.827,196.358
LOT002921,MODEL_A,PRESS_02,9.855,103.027,30.568,4.67,99.103,61.454,9.671,99.385,30.502,6.993,146.986,62.078,80.337,199.112
LOT002922,MODEL_C,PRESS_01,10.094,101.478,30.463,5.146,100.271,59.137,9.329,99.746,29.708,7.267,151.598,59.814,94.03,200.215
LOT002923,MODEL_A,PRESS_02,10.162,101.34,30.2,5.529,100.955,61.453,9.738,99.482,30.82,7.275,149.196,61.183,90.017,198.476
LOT002924,MODEL_B,PRESS_01,9.976,99.325,30.816,4.676,99.401,58.455,9.81,101.665,29.836,6.928,150.487,61.016,95.809,199.953
LOT002925,MODEL_B,PRESS_01,9.771,100.01,29.344,5.063,102.669,59.588,9.83,100.302,30.274,6.437,151.33,59.885,95.06,201.801
LOT002926,MODEL_A,PRESS_03,9.773,99.185,28.905,5.285,100.314,63.557,9.9,98.26,31.891,7.836,149.331,59.837,98.192,199.044
LOT002927,MODEL_B,PRESS_03,10.143,98.688,29.478,4.901,98.727,61.076,10.002,100.071,30.497,6.998,152.131,61.525,85.588,198.188
LOT002928,MODEL_A,PRESS_01,9.79,99.411,29.409,5.453,101.287,60.454,9.601,99.96,29.251,7.029,149.367,63.831,78.713,199.865
LOT002929,MODEL_A,PRESS_03,10.065,101.326,27.949,4.857,98.747,60.711,10.117,101.194,29.52,7.421,150.898,61.976,103.641,203.026
LOT002930,MODEL_B,PRESS_02,10.019,100.841,29.454,4.961,100.328,59.812,10.404,99.844,30.873,6.869,151.259,62.406,87.071,200.842
LOT002931,MODEL_A,PRESS_02,10.063,99.03,31.105,4.669,99.071,55.688,10.444,99.815,31.043,7.431,151.521,64.078,90.394,197.484
LOT002932,MODEL_C,PRESS_01,10.079,99.685,30.801,5.042,98.643,57.471,9.913,101.863,29.964,6.898,152.907,58.604,97.842,202.26
LOT002933,MODEL_A,PRESS_02,9.844,100.749,30.525,5.001,100.962,61.234,10.298,98.931,28.473,7.61,148.63,61.403,88.745,199.31
LOT002934,MODEL_B,PRESS_02,9.837,99.429,30.132,5.212,99.74,58.159,9.773,100.798,29.05,7.152,148.112,62.913,83.073,199.61
LOT002935,MODEL_C,PRESS_02,10.119,100.08,31.449,4.788,101.726,59.785,9.886,100.064,30.181,6.775,149.464,61.878,104.808,197.852
LOT002936,MODEL_A,PRESS_01,9.895,100.402,28.94,4.773,98.982,57.545,10.133,99.499,30.58,7.727,155.073,58.802,87.04,200.247
LOT002937,MODEL_C,PRESS_01,9.542,100.391,29.035,5.154,98.44,58.563,9.888,99.352,31.005,7.201,152.251,58.406,103.023,196.743
LOT002938,MODEL_C,PRESS_02,10.108,100.254,31.124,5.466,99.52,59.991,9.579,101.358,27.968,6.797,149.083,63.266,93.173,198.122
LOT002939,MODEL_C,PRESS_01,9.827,99.346,30.028,5.21,102.891,61.848,10.278,100.465,30.871,6.531,149.42,60.831,97.441,201.013
LOT002940,MODEL_A,PRESS_01,10.078,99.449,29.329,5.616,100.834,62.249,9.724,100.601,31.427,7.233,149.975,60.611,97.312,200.211
LOT002941,MODEL_C,PRESS_02,10.232,98.866,30.552,5.185,100.554,58.531,9.827,100.89,27.606,7.461,150.455,60.039,87.996,198.744
LOT002942,MODEL_C,PRESS_03,10.003,98.439,29.562,5.173,100.587,60.613,10.353,100.342,29.995,7.129,151.069,63.02,94.75,199.677
LOT002943,MODEL_C,PRESS_02,10.166,99.885,29.162,5.226,99.515,57.149,10.179,98.939,30.758,7.11,151.138,61.948,103.91,201.162
LOT002944,MODEL_A,PRESS_01,10.026,100.816,29.135,5.496,102.729,60.113,10.059,98.428,28.589,7.52,151.994,59.628,99.56,200.638
LOT002945,MODEL_C,PRESS_03,10.265,98.62,30.322,5.413,100.458,61.907,9.51,101.54,29.501,7.199,153.338,61.823,98.472,201.104
LOT002946,MODEL_A,PRESS_02,9.823,100.273,30.206,4.638,100.364,59.866,9.612,100.208,30.56,6.781,149.777,60.356,95.355,198.02
LOT002947,MODEL_B,PRESS_03,9.999,100.785,31.517,5.267,100.985,62.631,10.132,100.079,29.477,6.795,149.644,61.744,90.105,198.821
LOT002948,MODEL_B,PRESS_01,10.112,98.163,29.71,5.088,98.727,61.674,10.21,101.805,29.636,7.185,149.393,62.712,85.072,203.226
LOT002949,MODEL_B,PRESS_02,9.968,99.729,29.693,4.935,99.121,60.483,10.084,98.936,30.221,7.167,149.539,62.473,101.412,199.339
LOT002950,MODEL_B,PRESS_01,10.192,101.646,31.44,4.409,99.754,59.501,9.842,97.477,28.83,7.363,150.615,56.549,86.99,199.234
LOT002951,MODEL_A,PRESS_02,9.928,100.552,30.986,4.487,100.991,58.931,9.831,98.188,28.933,7.123,151.059,61.027,87.533,200.205
LOT002952,MODEL_B,PRESS_01,10.345,98.13,30.145,4.879,98.702,57.084,10.072,99.469,30.468,7.227,152.877,62.956,90.905,200.368
LOT002953,MODEL_C,PRESS_03,10.354,100.658,28.439,4.512,99.933,57.41,9.583,100.117,30.949,7.116,148.818,58.562,81.025,198.338
LOT002954,MODEL_B,PRESS_01,10.047,99.252,29.188,4.885,99.791,61.99,10.031,101.392,30.399,7.321,150.598,63.978,88.306,195.851
LOT002955,MODEL_A,PRESS_02,10.092,100.691,28.946,5.238,98.426,63.027,9.537,100.843,31.361,7.249,148.599,61.241,85.758,199.464
LOT002956,MODEL_C,PRESS_01,10.199,99.31,30.036,4.806,99.491,57.838,9.649,97.438,30.42,6.914,150.675,61.917,81.214,199.968
LOT002957,MODEL_A,PRESS_03,9.802,99.947,29.492,5.028,100.542,60.136,10.059,102.801,31.847,6.937,154.454,61.915,82.418,197.051
LOT002958,MODEL_B,PRESS_02,9.781,99.462,31.603,4.643,98.517,56.851,10.194,99.589,30.066,7.108,149.772,57.311,90.555,200.444
LOT002959,MODEL_B,PRESS_03,10.209,100.003,28.429,5.1,101.411,58.046,10.114,101.228,30.253,7.037,154.087,61.991,97.556,200.559
LOT002960,MODEL_B,PRESS_02,10.046,99.433,28.839,5.169,100.468,60.52,9.628,100.546,30.403,7.438,148.605,60.986,90.12,201.621
LOT002961,MODEL_C,PRESS_02,9.962,99.776,30.245,4.526,100.346,58.963,9.376,100.005,29.372,7.071,149.233,59.104,83.431,198.17
LOT002962,MODEL_B,PRESS_01,10.002,98.824,30.521,4.749,100.008,56.168,9.997,99.763,29.224,6.526,149.429,63.247,86.331,200.612
LOT002963,MODEL_C,PRESS_02,9.602,100.491,27.413,4.578,98.908,63.438,9.367,98.888,29.1,6.606,150.291,56.21,93.004,200.919
LOT002964,MODEL_A,PRESS_02,9.968,100.175,28.265,5.17,99.35,59.902,10.315,98.712,29.444,6.92,149.743,58.775,98.368,202.463
LOT002965,MODEL_C,PRESS_01,9.874,98.383,29.736,5.055,100.362,57.791,9.64,99.834,32.071,7.241,151.273,62.907,97.117,201.42
LOT002966,MODEL_B,PRESS_02,10.153,100.993,31.356,4.983,99.348,60.256,10.745,98.612,31.821,6.758,145.42,62.018,92.329,201.76
LOT002967,MODEL_A,PRESS_01,10.166,99.824,31.888,4.957,100.189,59.838,9.679,101.648,29.672,7.217,148.367,58.925,100.83,200.254
LOT002968,MODEL_A,PRESS_01,10.096,100.162,29.586,5.108,99.101,60.844,10.154,100.097,29.579,6.744,153.157,58.576,87.198,199.247
LOT002969,MODEL_C,PRESS_01,10.066,100.765,29.829,5.114,100.451,59.32,9.754,102.093,27.853,7.053,147.654,59.676,82.89,202.116
LOT002970,MODEL_B,PRESS_02,9.75,100.328,29.163,4.835,100.526,60.629,9.944,99.564,29.006,7.138,149.406,60.783,88.823,197.885
LOT002971,MODEL_B,PRESS_01,10.098,101.165,30.633,4.788,98.372,61.887,10.061,99.409,29.191,6.619,151.021,59.313,99.138,202.543
LOT002972,MODEL_A,PRESS_01,10.105,99.707,31.529,4.98,100.067,57.364,10.287,100.591,29.56,7.132,149.924,60.028,95.396,201.32
LOT002973,MODEL_B,PRESS_02,10.208,101.034,31.256,4.937,98.478,58.613,10.34,99.741,29.43,7.539,148.584,60.385,98.002,199.44
LOT002974,MODEL_C,PRESS_01,10.353,100.123,29.971,5.687,98.139,61.679,10.242,100.973,30.215,6.934,150.742,59.556,90.143,197.351
LOT002975,MODEL_A,PRESS_01,9.718,100.508,29.161,4.872,99.406,58.897,10.346,101.438,30.775,7.025,151.393,59.345,91.71,199.883
LOT002976,MODEL_B,PRESS_02,9.935,100.404,30.008,5.097,102.797,59.837,9.795,101.099,29.272,7.084,149.005,57.901,89.337,198.942
LOT002977,MODEL_B,PRESS_01,9.876,101.241,31.381,5.155,100.775,59.059,10.216,101.364,31.437,7.03,150.679,60.202,85.022,197.362
LOT002978,MODEL_C,PRESS_03,10.029,100.721,29.599,5.467,101.392,59.184,9.886,100.818,30.346,7.008,151.435,60.162,91.008,199.047
LOT002979,MODEL_A,PRESS_02,10.002,99.557,28.185,4.73,100.608,59.014,10.329,99.451,30.888,6.982,151.801,58.381,89.293,201.505
LOT002980,MODEL_B,PRESS_03,9.961,99.359,29.64,5.447,100.205,57.483,10.039,101.14,29.56,6.478,150.617,60.819,87.562,199.983
LOT002981,MODEL_C,PRESS_03,10.171,99.95,29.721,4.951,100.895,60.918,10.207,100.698,30.546,7.151,152.849,62.609,94.824,199.598
LOT002982,MODEL_A,PRESS_03,9.816,99.24,28.179,5.834,99.36,62.125,10.097,99.382,30.454,6.642,150.079,60.381,91.644,197.386
LOT002983,MODEL_C,PRESS_02,9.826,98.948,30.232,5.121,100.471,59.647,10.253,99.509,31.468,7.125,148.362,61.113,99.799,199.696
LOT002984,MODEL_C,PRESS_02,9.829,97.872,30.506,4.59,101.177,61.899,9.731,99.908,30.653,7.234,149.636,62.228,85.015,202.623
LOT002985,MODEL_C,PRESS_03,9.94,98.451,31.86,4.934,100.699,59.018,9.476,101.111,30.854,7.136,152.02,60.184,88.08,200.063
LOT002986,MODEL_B,PRESS_01,9.795,101.985,28.668,5.445,101.243,58.9,10.33,100.117,29.471,6.705,148.511,62.038,78.988,199.397
LOT002987,MODEL_C,PRESS_03,9.992,99.343,30.731,5.027,100.183,60.821,10.448,99.994,31.196,7.105,146.263,55.646,84.18,201.246
LOT002988,MODEL_C,PRESS_01,9.972,101.903,30.967,4.98,101.692,60.855,9.961,99.841,28.724,6.929,150.766,58.836,94.984,202.109
LOT002989,MODEL_C,PRESS_01,9.869,100.403,30.52,5.24,99.792,59.774,10.27,99.647,29.427,6.803,149.26,58.048,96.214,202.301
LOT002990,MODEL_B,PRESS_01,10.146,99.95,28.993,4.885,102.118,61.353,9.457,98.836,30.281,7.688,153.747,63.072,95.411,200.574
LOT002991,MODEL_B,PRESS_01,9.99,98.499,28.935,4.93,100.574,57.426,9.793,100.795,28.847,6.701,150.444,61.515,99.445,197.263
LOT002992,MODEL_B,PRESS_01,10.177,100.005,30.097,4.685,99.616,59.392,10.027,98.983,29.077,7.165,152.062,57.833,94.421,201.653
LOT002993,MODEL_A,PRESS_03,9.967,101.892,30.09,5.576,98.821,61.93,9.422,100.068,29.077,7.509,149.182,58.299,91.23,199.346
LOT002994,MODEL_C,PRESS_01,9.996,101.558,29.441,4.592,99.192,61.924,9.49,99.591,30.379,7.128,150.99,57.508,95.274,199.122
